date,symbol,decision
2023-10-17,ICICIBANK,REDUCE
2023-10-17,ITC,REDUCE
2023-10-17,JSWSTEEL,REDUCE
2023-10-17,MAXHEALTH,REDUCE
2023-10-17,SHRIRAMFIN,REDUCE
2023-10-17,SUNPHARMA,REDUCE
2023-10-17,ULTRACEMCO,REDUCE
2023-10-17,WIPRO,REDUCE
2023-10-18,ADANIPORTS,REDUCE
2023-10-18,APOLLOHOSP,REDUCE
2023-10-18,ASIANPAINT,REDUCE
2023-10-18,CIPLA,REDUCE
2023-10-18,DRREDDY,REDUCE
2023-10-18,ETERNAL,REDUCE
2023-10-18,HDFCLIFE,REDUCE
2023-10-18,ICICIBANK,REDUCE
2023-10-18,ITC,REDUCE
2023-10-18,JSWSTEEL,REDUCE
2023-10-18,SHRIRAMFIN,REDUCE
2023-10-18,SUNPHARMA,REDUCE
2023-10-18,TCS,REDUCE
2023-10-18,TECHM,REDUCE
2023-10-18,ULTRACEMCO,REDUCE
2023-10-18,WIPRO,REDUCE
2023-10-19,ADANIPORTS,REDUCE
2023-10-19,APOLLOHOSP,REDUCE
2023-10-19,ASIANPAINT,REDUCE
2023-10-19,CIPLA,REDUCE
2023-10-19,DRREDDY,REDUCE
2023-10-19,ETERNAL,REDUCE
2023-10-19,HDFCLIFE,REDUCE
2023-10-19,ICICIBANK,REDUCE
2023-10-19,ITC,REDUCE
2023-10-19,JSWSTEEL,REDUCE
2023-10-19,SHRIRAMFIN,REDUCE
2023-10-19,SUNPHARMA,REDUCE
2023-10-19,TCS,REDUCE
2023-10-19,TECHM,REDUCE
2023-10-19,WIPRO,EXIT
2023-10-20,ADANIPORTS,REDUCE
2023-10-20,APOLLOHOSP,REDUCE
2023-10-20,ASIANPAINT,REDUCE
2023-10-20,CIPLA,REDUCE
2023-10-20,DRREDDY,REDUCE
2023-10-20,ETERNAL,REDUCE
2023-10-20,HDFCLIFE,REDUCE
2023-10-20,ICICIBANK,REDUCE
2023-10-20,ITC,REDUCE
2023-10-20,INDIGO,REDUCE
2023-10-20,JSWSTEEL,REDUCE
2023-10-20,SHRIRAMFIN,REDUCE
2023-10-20,SUNPHARMA,REDUCE
2023-10-20,TCS,REDUCE
2023-10-20,TECHM,REDUCE
2023-10-23,ADANIPORTS,REDUCE
2023-10-23,APOLLOHOSP,REDUCE
2023-10-23,ASIANPAINT,REDUCE
2023-10-23,CIPLA,REDUCE
2023-10-23,DRREDDY,REDUCE
2023-10-23,ETERNAL,REDUCE
2023-10-23,HDFCLIFE,REDUCE
2023-10-23,HINDALCO,REDUCE
2023-10-23,ICICIBANK,REDUCE
2023-10-23,ITC,REDUCE
2023-10-23,INDIGO,REDUCE
2023-10-23,JSWSTEEL,REDUCE
2023-10-23,SHRIRAMFIN,REDUCE
2023-10-23,SUNPHARMA,REDUCE
2023-10-23,TCS,REDUCE
2023-10-23,TECHM,REDUCE
2023-10-25,ADANIPORTS,REDUCE
2023-10-25,APOLLOHOSP,REDUCE
2023-10-25,ASIANPAINT,EXIT
2023-10-25,CIPLA,REDUCE
2023-10-25,DRREDDY,REDUCE
2023-10-25,ETERNAL,REDUCE
2023-10-25,HDFCLIFE,REDUCE
2023-10-25,HINDALCO,REDUCE
2023-10-25,ICICIBANK,REDUCE
2023-10-25,ITC,REDUCE
2023-10-25,INFY,EXIT
2023-10-25,INDIGO,REDUCE
2023-10-25,JSWSTEEL,REDUCE
2023-10-25,SBILIFE,REDUCE
2023-10-25,SHRIRAMFIN,REDUCE
2023-10-25,SUNPHARMA,REDUCE
2023-10-25,TCS,REDUCE
2023-10-25,TECHM,REDUCE
2023-10-26,ADANIPORTS,REDUCE
2023-10-26,APOLLOHOSP,REDUCE
2023-10-26,BEL,REDUCE
2023-10-26,CIPLA,REDUCE
2023-10-26,DRREDDY,REDUCE
2023-10-26,ETERNAL,REDUCE
2023-10-26,HDFCLIFE,REDUCE
2023-10-26,HINDALCO,REDUCE
2023-10-26,ICICIBANK,EXIT
2023-10-26,ITC,REDUCE
2023-10-26,INDIGO,REDUCE
2023-10-26,JSWSTEEL,EXIT
2023-10-26,M&M,REDUCE
2023-10-26,SBILIFE,REDUCE
2023-10-26,SHRIRAMFIN,REDUCE
2023-10-26,SUNPHARMA,REDUCE
2023-10-26,TCS,REDUCE
2023-10-26,TECHM,REDUCE
2023-10-27,ADANIPORTS,REDUCE
2023-10-27,APOLLOHOSP,REDUCE
2023-10-27,BEL,REDUCE
2023-10-27,CIPLA,REDUCE
2023-10-27,DRREDDY,REDUCE
2023-10-27,ETERNAL,REDUCE
2023-10-27,HDFCLIFE,REDUCE
2023-10-27,HINDALCO,REDUCE
2023-10-27,ITC,REDUCE
2023-10-27,INDIGO,REDUCE
2023-10-27,M&M,REDUCE
2023-10-27,SBILIFE,REDUCE
2023-10-27,SUNPHARMA,REDUCE
2023-10-27,TCS,REDUCE
2023-10-27,TECHM,REDUCE
2023-10-30,ADANIPORTS,REDUCE
2023-10-30,APOLLOHOSP,REDUCE
2023-10-30,BEL,REDUCE
2023-10-30,CIPLA,REDUCE
2023-10-30,DRREDDY,REDUCE
2023-10-30,ETERNAL,REDUCE
2023-10-30,HDFCLIFE,REDUCE
2023-10-30,HINDALCO,REDUCE
2023-10-30,ITC,REDUCE
2023-10-30,M&M,REDUCE
2023-10-30,SUNPHARMA,REDUCE
2023-10-30,TCS,REDUCE
2023-10-30,TECHM,REDUCE
2023-10-31,ADANIPORTS,REDUCE
2023-10-31,APOLLOHOSP,REDUCE
2023-10-31,BEL,REDUCE
2023-10-31,CIPLA,REDUCE
2023-10-31,DRREDDY,REDUCE
2023-10-31,EICHERMOT,EXIT
2023-10-31,ETERNAL,REDUCE
2023-10-31,HDFCLIFE,REDUCE
2023-10-31,HINDALCO,REDUCE
2023-10-31,ITC,REDUCE
2023-10-31,INDIGO,REDUCE
2023-10-31,M&M,REDUCE
2023-10-31,SUNPHARMA,REDUCE
2023-10-31,TCS,REDUCE
2023-10-31,TECHM,REDUCE
2023-11-01,ADANIPORTS,REDUCE
2023-11-01,APOLLOHOSP,REDUCE
2023-11-01,BEL,REDUCE
2023-11-01,CIPLA,REDUCE
2023-11-01,DRREDDY,REDUCE
2023-11-01,ETERNAL,REDUCE
2023-11-01,HDFCLIFE,REDUCE
2023-11-01,HINDALCO,REDUCE
2023-11-01,ITC,REDUCE
2023-11-01,INDIGO,REDUCE
2023-11-01,M&M,REDUCE
2023-11-01,SUNPHARMA,REDUCE
2023-11-01,TCS,REDUCE
2023-11-01,TECHM,REDUCE
2023-11-02,ADANIPORTS,REDUCE
2023-11-02,APOLLOHOSP,REDUCE
2023-11-02,BEL,REDUCE
2023-11-02,CIPLA,REDUCE
2023-11-02,DRREDDY,REDUCE
2023-11-02,ETERNAL,REDUCE
2023-11-02,HDFCLIFE,REDUCE
2023-11-02,ITC,REDUCE
2023-11-02,JIOFIN,REDUCE
2023-11-02,M&M,REDUCE
2023-11-02,SUNPHARMA,REDUCE
2023-11-02,TCS,REDUCE
2023-11-02,TECHM,REDUCE
2023-11-03,ADANIPORTS,REDUCE
2023-11-03,BEL,REDUCE
2023-11-03,CIPLA,REDUCE
2023-11-03,DRREDDY,REDUCE
2023-11-03,EICHERMOT,REDUCE
2023-11-03,ETERNAL,REDUCE
2023-11-03,HDFCLIFE,REDUCE
2023-11-03,ITC,REDUCE
2023-11-03,M&M,REDUCE
2023-11-03,SUNPHARMA,REDUCE
2023-11-03,TCS,REDUCE
2023-11-03,TATASTEEL,REDUCE
2023-11-03,TECHM,REDUCE
2023-11-06,ADANIPORTS,REDUCE
2023-11-06,CIPLA,REDUCE
2023-11-06,DRREDDY,REDUCE
2023-11-06,ETERNAL,REDUCE
2023-11-06,HDFCLIFE,REDUCE
2023-11-06,ITC,REDUCE
2023-11-06,M&M,REDUCE
2023-11-06,TCS,REDUCE
2023-11-06,TATASTEEL,REDUCE
2023-11-06,TECHM,REDUCE
2023-11-07,ADANIPORTS,REDUCE
2023-11-07,CIPLA,REDUCE
2023-11-07,DRREDDY,REDUCE
2023-11-07,ETERNAL,REDUCE
2023-11-07,HDFCLIFE,REDUCE
2023-11-07,ITC,REDUCE
2023-11-07,M&M,REDUCE
2023-11-07,TCS,REDUCE
2023-11-07,TATASTEEL,REDUCE
2023-11-07,TECHM,REDUCE
2023-11-08,ADANIPORTS,REDUCE
2023-11-08,DRREDDY,REDUCE
2023-11-08,ETERNAL,REDUCE
2023-11-08,HDFCLIFE,REDUCE
2023-11-08,ITC,REDUCE
2023-11-08,M&M,REDUCE
2023-11-08,TCS,REDUCE
2023-11-08,TATASTEEL,REDUCE
2023-11-08,TECHM,REDUCE
2023-11-09,ADANIPORTS,REDUCE
2023-11-09,DRREDDY,REDUCE
2023-11-09,ETERNAL,REDUCE
2023-11-09,HDFCLIFE,REDUCE
2023-11-09,ITC,REDUCE
2023-11-09,M&M,REDUCE
2023-11-09,TCS,REDUCE
2023-11-09,TATASTEEL,REDUCE
2023-11-09,TECHM,REDUCE
2023-11-10,ADANIPORTS,REDUCE
2023-11-10,DRREDDY,REDUCE
2023-11-10,ETERNAL,REDUCE
2023-11-10,HDFCLIFE,REDUCE
2023-11-10,ITC,REDUCE
2023-11-10,M&M,REDUCE
2023-11-10,TCS,REDUCE
2023-11-10,TATASTEEL,REDUCE
2023-11-10,TECHM,REDUCE
2023-11-13,ADANIPORTS,REDUCE
2023-11-13,BAJFINANCE,REDUCE
2023-11-13,DRREDDY,REDUCE
2023-11-13,ETERNAL,REDUCE
2023-11-13,HDFCLIFE,REDUCE
2023-11-13,ITC,REDUCE
2023-11-13,M&M,REDUCE
2023-11-13,SBIN,REDUCE
2023-11-13,TCS,EXIT
2023-11-13,TATASTEEL,REDUCE
2023-11-13,TECHM,REDUCE
2023-11-15,ADANIPORTS,REDUCE
2023-11-15,BAJFINANCE,REDUCE
2023-11-15,DRREDDY,REDUCE
2023-11-15,ETERNAL,REDUCE
2023-11-15,HDFCLIFE,REDUCE
2023-11-15,ITC,REDUCE
2023-11-15,M&M,REDUCE
2023-11-15,TATASTEEL,REDUCE
2023-11-15,TECHM,REDUCE
2023-11-16,ADANIPORTS,REDUCE
2023-11-16,BAJFINANCE,REDUCE
2023-11-16,DRREDDY,REDUCE
2023-11-16,ETERNAL,REDUCE
2023-11-16,HDFCLIFE,REDUCE
2023-11-16,ITC,REDUCE
2023-11-16,M&M,REDUCE
2023-11-16,TCS,REDUCE
2023-11-16,TATASTEEL,REDUCE
2023-11-16,TECHM,REDUCE
2023-11-17,ADANIPORTS,REDUCE
2023-11-17,AXISBANK,REDUCE
2023-11-17,BAJFINANCE,REDUCE
2023-11-17,DRREDDY,REDUCE
2023-11-17,ETERNAL,REDUCE
2023-11-17,HDFCLIFE,REDUCE
2023-11-17,ITC,REDUCE
2023-11-17,M&M,REDUCE
2023-11-17,SBIN,EXIT
2023-11-17,TATASTEEL,REDUCE
2023-11-17,TECHM,REDUCE
2023-11-20,ADANIPORTS,REDUCE
2023-11-20,AXISBANK,REDUCE
2023-11-20,BAJFINANCE,REDUCE
2023-11-20,DRREDDY,REDUCE
2023-11-20,ETERNAL,REDUCE
2023-11-20,HDFCLIFE,REDUCE
2023-11-20,ITC,REDUCE
2023-11-20,M&M,REDUCE
2023-11-20,TATASTEEL,REDUCE
2023-11-20,TECHM,REDUCE
2023-11-21,ADANIPORTS,REDUCE
2023-11-21,AXISBANK,REDUCE
2023-11-21,BAJFINANCE,REDUCE
2023-11-21,DRREDDY,REDUCE
2023-11-21,ETERNAL,REDUCE
2023-11-21,ITC,REDUCE
2023-11-21,M&M,REDUCE
2023-11-21,TATASTEEL,REDUCE
2023-11-21,TECHM,REDUCE
2023-11-22,ADANIPORTS,REDUCE
2023-11-22,AXISBANK,REDUCE
2023-11-22,BAJFINANCE,REDUCE
2023-11-22,DRREDDY,REDUCE
2023-11-22,ETERNAL,REDUCE
2023-11-22,ITC,REDUCE
2023-11-22,M&M,REDUCE
2023-11-22,TATASTEEL,REDUCE
2023-11-22,TECHM,REDUCE
2023-11-23,ADANIPORTS,REDUCE
2023-11-23,AXISBANK,REDUCE
2023-11-23,BAJFINANCE,REDUCE
2023-11-23,CIPLA,REDUCE
2023-11-23,ETERNAL,REDUCE
2023-11-23,ITC,REDUCE
2023-11-23,M&M,REDUCE
2023-11-23,TATASTEEL,REDUCE
2023-11-23,TECHM,REDUCE
2023-11-24,ADANIPORTS,REDUCE
2023-11-24,BAJFINANCE,REDUCE
2023-11-24,CIPLA,REDUCE
2023-11-24,ETERNAL,REDUCE
2023-11-24,ITC,REDUCE
2023-11-24,M&M,REDUCE
2023-11-24,TCS,REDUCE
2023-11-24,TATASTEEL,REDUCE
2023-11-24,TECHM,REDUCE
2023-11-28,ADANIPORTS,REDUCE
2023-11-28,BAJFINANCE,REDUCE
2023-11-28,CIPLA,REDUCE
2023-11-28,ETERNAL,REDUCE
2023-11-28,ITC,REDUCE
2023-11-28,M&M,REDUCE
2023-11-28,TCS,REDUCE
2023-11-28,TATASTEEL,REDUCE
2023-11-28,TECHM,REDUCE
2023-11-29,ADANIPORTS,REDUCE
2023-11-29,BAJFINANCE,REDUCE
2023-11-29,CIPLA,REDUCE
2023-11-29,ETERNAL,REDUCE
2023-11-29,ITC,REDUCE
2023-11-29,TCS,REDUCE
2023-11-29,TATASTEEL,REDUCE
2023-11-29,TECHM,REDUCE
2023-11-30,ADANIPORTS,REDUCE
2023-11-30,BAJFINANCE,REDUCE
2023-11-30,CIPLA,REDUCE
2023-11-30,ETERNAL,REDUCE
2023-11-30,HINDUNILVR,REDUCE
2023-11-30,ITC,REDUCE
2023-11-30,TCS,REDUCE
2023-11-30,TATASTEEL,REDUCE
2023-11-30,TECHM,REDUCE
2023-12-01,ADANIPORTS,REDUCE
2023-12-01,BAJFINANCE,REDUCE
2023-12-01,CIPLA,REDUCE
2023-12-01,ETERNAL,REDUCE
2023-12-01,HINDUNILVR,REDUCE
2023-12-01,ITC,REDUCE
2023-12-01,TCS,REDUCE
2023-12-01,TATASTEEL,REDUCE
2023-12-01,TECHM,REDUCE
2023-12-04,BAJFINANCE,REDUCE
2023-12-04,CIPLA,REDUCE
2023-12-04,ETERNAL,REDUCE
2023-12-04,HINDUNILVR,REDUCE
2023-12-04,ITC,REDUCE
2023-12-04,TCS,REDUCE
2023-12-04,TATASTEEL,REDUCE
2023-12-04,TECHM,REDUCE
2023-12-05,ADANIENT,REDUCE
2023-12-05,BAJFINANCE,REDUCE
2023-12-05,CIPLA,REDUCE
2023-12-05,ETERNAL,REDUCE
2023-12-05,HINDUNILVR,REDUCE
2023-12-05,ITC,REDUCE
2023-12-05,TCS,REDUCE
2023-12-05,TATASTEEL,REDUCE
2023-12-05,TECHM,REDUCE
2023-12-06,ADANIENT,EXIT
2023-12-06,BAJFINANCE,REDUCE
2023-12-06,CIPLA,REDUCE
2023-12-06,ETERNAL,REDUCE
2023-12-06,HINDUNILVR,REDUCE
2023-12-06,ITC,REDUCE
2023-12-06,TCS,REDUCE
2023-12-06,TATASTEEL,REDUCE
2023-12-06,TECHM,REDUCE
2023-12-07,ADANIENT,REDUCE
2023-12-07,BAJFINANCE,REDUCE
2023-12-07,CIPLA,REDUCE
2023-12-07,ETERNAL,REDUCE
2023-12-07,HINDUNILVR,EXIT
2023-12-07,ITC,REDUCE
2023-12-07,TCS,REDUCE
2023-12-07,TATASTEEL,REDUCE
2023-12-07,TECHM,REDUCE
2023-12-08,ADANIENT,EXIT
2023-12-08,BAJFINANCE,REDUCE
2023-12-08,CIPLA,REDUCE
2023-12-08,ETERNAL,REDUCE
2023-12-08,ITC,REDUCE
2023-12-08,TCS,REDUCE
2023-12-08,TATASTEEL,REDUCE
2023-12-08,TECHM,REDUCE
2023-12-11,ADANIENT,REDUCE
2023-12-11,BAJFINANCE,REDUCE
2023-12-11,CIPLA,REDUCE
2023-12-11,DRREDDY,REDUCE
2023-12-11,ETERNAL,REDUCE
2023-12-11,ITC,REDUCE
2023-12-11,TCS,REDUCE
2023-12-11,TATASTEEL,REDUCE
2023-12-11,TECHM,REDUCE
2023-12-12,ADANIENT,EXIT
2023-12-12,BAJFINANCE,REDUCE
2023-12-12,CIPLA,REDUCE
2023-12-12,DRREDDY,REDUCE
2023-12-12,ETERNAL,REDUCE
2023-12-12,ITC,REDUCE
2023-12-12,JSWSTEEL,REDUCE
2023-12-12,MARUTI,REDUCE
2023-12-12,TCS,REDUCE
2023-12-12,TATASTEEL,REDUCE
2023-12-12,TECHM,REDUCE
2023-12-13,ADANIENT,REDUCE
2023-12-13,BAJFINANCE,REDUCE
2023-12-13,CIPLA,REDUCE
2023-12-13,DRREDDY,REDUCE
2023-12-13,ETERNAL,REDUCE
2023-12-13,ITC,REDUCE
2023-12-13,MARUTI,REDUCE
2023-12-13,TCS,REDUCE
2023-12-13,TATASTEEL,REDUCE
2023-12-13,TECHM,REDUCE
2023-12-14,ADANIENT,EXIT
2023-12-14,BAJFINANCE,REDUCE
2023-12-14,CIPLA,REDUCE
2023-12-14,DRREDDY,REDUCE
2023-12-14,ETERNAL,REDUCE
2023-12-14,ITC,REDUCE
2023-12-14,MARUTI,REDUCE
2023-12-14,TCS,REDUCE
2023-12-14,TATASTEEL,REDUCE
2023-12-14,TECHM,REDUCE
2023-12-15,ADANIENT,REDUCE
2023-12-15,BAJFINANCE,REDUCE
2023-12-15,CIPLA,REDUCE
2023-12-15,DRREDDY,REDUCE
2023-12-15,ETERNAL,REDUCE
2023-12-15,ITC,REDUCE
2023-12-15,INFY,REDUCE
2023-12-15,MARUTI,REDUCE
2023-12-15,TCS,REDUCE
2023-12-15,TATASTEEL,REDUCE
2023-12-15,TECHM,REDUCE
2023-12-18,ADANIENT,EXIT
2023-12-18,BAJFINANCE,REDUCE
2023-12-18,CIPLA,REDUCE
2023-12-18,DRREDDY,REDUCE
2023-12-18,ETERNAL,REDUCE
2023-12-18,ITC,REDUCE
2023-12-18,INFY,REDUCE
2023-12-18,MARUTI,REDUCE
2023-12-18,TCS,REDUCE
2023-12-18,TATASTEEL,REDUCE
2023-12-18,TECHM,REDUCE
2023-12-19,ADANIENT,REDUCE
2023-12-19,BAJFINANCE,REDUCE
2023-12-19,CIPLA,REDUCE
2023-12-19,DRREDDY,REDUCE
2023-12-19,ETERNAL,REDUCE
2023-12-19,ITC,REDUCE
2023-12-19,INFY,REDUCE
2023-12-19,MARUTI,REDUCE
2023-12-19,TCS,REDUCE
2023-12-19,TATASTEEL,REDUCE
2023-12-19,TECHM,REDUCE
2023-12-20,ADANIENT,EXIT
2023-12-20,BAJFINANCE,REDUCE
2023-12-20,CIPLA,REDUCE
2023-12-20,DRREDDY,REDUCE
2023-12-20,ETERNAL,REDUCE
2023-12-20,HDFCLIFE,REDUCE
2023-12-20,ITC,REDUCE
2023-12-20,INFY,REDUCE
2023-12-20,MARUTI,REDUCE
2023-12-20,RELIANCE,REDUCE
2023-12-20,TCS,REDUCE
2023-12-20,TATASTEEL,REDUCE
2023-12-20,TECHM,REDUCE
2023-12-21,ADANIENT,REDUCE
2023-12-21,BAJFINANCE,REDUCE
2023-12-21,CIPLA,REDUCE
2023-12-21,DRREDDY,REDUCE
2023-12-21,ETERNAL,REDUCE
2023-12-21,HDFCBANK,REDUCE
2023-12-21,HDFCLIFE,REDUCE
2023-12-21,ITC,REDUCE
2023-12-21,INFY,REDUCE
2023-12-21,MARUTI,REDUCE
2023-12-21,TCS,REDUCE
2023-12-21,TATASTEEL,REDUCE
2023-12-21,TECHM,REDUCE
2023-12-22,ADANIENT,EXIT
2023-12-22,BAJFINANCE,REDUCE
2023-12-22,CIPLA,REDUCE
2023-12-22,DRREDDY,REDUCE
2023-12-22,ETERNAL,REDUCE
2023-12-22,HDFCBANK,REDUCE
2023-12-22,HDFCLIFE,REDUCE
2023-12-22,ITC,REDUCE
2023-12-22,INFY,REDUCE
2023-12-22,MARUTI,REDUCE
2023-12-22,TCS,REDUCE
2023-12-22,TATASTEEL,REDUCE
2023-12-22,TECHM,REDUCE
2023-12-22,WIPRO,REDUCE
2023-12-26,ADANIENT,REDUCE
2023-12-26,BAJFINANCE,REDUCE
2023-12-26,CIPLA,REDUCE
2023-12-26,DRREDDY,REDUCE
2023-12-26,ETERNAL,REDUCE
2023-12-26,HDFCBANK,REDUCE
2023-12-26,HDFCLIFE,REDUCE
2023-12-26,ITC,REDUCE
2023-12-26,INFY,REDUCE
2023-12-26,MARUTI,REDUCE
2023-12-26,TCS,REDUCE
2023-12-26,TATASTEEL,REDUCE
2023-12-26,TECHM,REDUCE
2023-12-27,ADANIENT,EXIT
2023-12-27,BAJFINANCE,REDUCE
2023-12-27,CIPLA,REDUCE
2023-12-27,DRREDDY,REDUCE
2023-12-27,ETERNAL,REDUCE
2023-12-27,HDFCBANK,REDUCE
2023-12-27,HDFCLIFE,REDUCE
2023-12-27,ITC,REDUCE
2023-12-27,INFY,REDUCE
2023-12-27,MARUTI,REDUCE
2023-12-27,TCS,REDUCE
2023-12-27,TATASTEEL,REDUCE
2023-12-27,TECHM,REDUCE
2023-12-28,ADANIENT,REDUCE
2023-12-28,BAJFINANCE,REDUCE
2023-12-28,CIPLA,REDUCE
2023-12-28,DRREDDY,REDUCE
2023-12-28,ETERNAL,REDUCE
2023-12-28,HDFCBANK,REDUCE
2023-12-28,HDFCLIFE,REDUCE
2023-12-28,ITC,REDUCE
2023-12-28,INFY,REDUCE
2023-12-28,MARUTI,REDUCE
2023-12-28,SBIN,REDUCE
2023-12-28,TCS,REDUCE
2023-12-28,TATASTEEL,REDUCE
2023-12-28,TECHM,REDUCE
2023-12-29,ADANIENT,EXIT
2023-12-29,BAJFINANCE,REDUCE
2023-12-29,CIPLA,REDUCE
2023-12-29,DRREDDY,REDUCE
2023-12-29,ETERNAL,REDUCE
2023-12-29,HDFCBANK,REDUCE
2023-12-29,HDFCLIFE,REDUCE
2023-12-29,ITC,REDUCE
2023-12-29,INFY,REDUCE
2023-12-29,MARUTI,REDUCE
2023-12-29,SBIN,REDUCE
2023-12-29,TCS,REDUCE
2023-12-29,TATASTEEL,REDUCE
2023-12-29,TECHM,REDUCE
2024-01-02,ADANIENT,REDUCE
2024-01-02,BAJFINANCE,REDUCE
2024-01-02,CIPLA,REDUCE
2024-01-02,DRREDDY,REDUCE
2024-01-02,ETERNAL,REDUCE
2024-01-02,HDFCBANK,REDUCE
2024-01-02,HDFCLIFE,REDUCE
2024-01-02,ITC,REDUCE
2024-01-02,INFY,REDUCE
2024-01-02,MARUTI,REDUCE
2024-01-02,SBIN,REDUCE
2024-01-02,TCS,REDUCE
2024-01-02,TATASTEEL,REDUCE
2024-01-02,TECHM,REDUCE
2024-01-03,ADANIENT,EXIT
2024-01-03,BAJFINANCE,REDUCE
2024-01-03,CIPLA,REDUCE
2024-01-03,DRREDDY,REDUCE
2024-01-03,ETERNAL,REDUCE
2024-01-03,HDFCBANK,REDUCE
2024-01-03,HDFCLIFE,REDUCE
2024-01-03,ITC,REDUCE
2024-01-03,INFY,REDUCE
2024-01-03,MARUTI,REDUCE
2024-01-03,TCS,REDUCE
2024-01-03,TATASTEEL,REDUCE
2024-01-03,TECHM,REDUCE
2024-01-04,ADANIENT,REDUCE
2024-01-04,BAJFINANCE,REDUCE
2024-01-04,CIPLA,REDUCE
2024-01-04,DRREDDY,REDUCE
2024-01-04,ETERNAL,REDUCE
2024-01-04,HDFCBANK,REDUCE
2024-01-04,HDFCLIFE,REDUCE
2024-01-04,ITC,REDUCE
2024-01-04,INFY,REDUCE
2024-01-04,MARUTI,REDUCE
2024-01-04,TCS,REDUCE
2024-01-04,TATASTEEL,REDUCE
2024-01-04,TECHM,REDUCE
2024-01-05,ADANIENT,EXIT
2024-01-05,BAJFINANCE,REDUCE
2024-01-05,CIPLA,REDUCE
2024-01-05,DRREDDY,REDUCE
2024-01-05,ETERNAL,REDUCE
2024-01-05,HDFCBANK,REDUCE
2024-01-05,HDFCLIFE,REDUCE
2024-01-05,ITC,REDUCE
2024-01-05,INFY,REDUCE
2024-01-05,MARUTI,REDUCE
2024-01-05,TCS,REDUCE
2024-01-05,TATASTEEL,REDUCE
2024-01-05,TECHM,REDUCE
2024-01-08,ADANIENT,REDUCE
2024-01-08,BAJFINANCE,REDUCE
2024-01-08,CIPLA,REDUCE
2024-01-08,DRREDDY,REDUCE
2024-01-08,ETERNAL,REDUCE
2024-01-08,HDFCBANK,REDUCE
2024-01-08,HDFCLIFE,REDUCE
2024-01-08,ITC,REDUCE
2024-01-08,INFY,REDUCE
2024-01-08,MARUTI,REDUCE
2024-01-08,TCS,REDUCE
2024-01-08,TATASTEEL,REDUCE
2024-01-08,TECHM,REDUCE
2024-01-09,ADANIENT,EXIT
2024-01-09,BAJFINANCE,REDUCE
2024-01-09,CIPLA,REDUCE
2024-01-09,DRREDDY,REDUCE
2024-01-09,ETERNAL,REDUCE
2024-01-09,HDFCBANK,REDUCE
2024-01-09,HDFCLIFE,REDUCE
2024-01-09,ITC,REDUCE
2024-01-09,INFY,REDUCE
2024-01-09,MARUTI,REDUCE
2024-01-09,TCS,REDUCE
2024-01-09,TATASTEEL,REDUCE
2024-01-09,TECHM,REDUCE
2024-01-10,ADANIENT,REDUCE
2024-01-10,BAJFINANCE,REDUCE
2024-01-10,CIPLA,REDUCE
2024-01-10,DRREDDY,REDUCE
2024-01-10,ETERNAL,REDUCE
2024-01-10,HDFCBANK,REDUCE
2024-01-10,HDFCLIFE,REDUCE
2024-01-10,ITC,REDUCE
2024-01-10,INFY,REDUCE
2024-01-10,MARUTI,REDUCE
2024-01-10,TCS,REDUCE
2024-01-10,TATASTEEL,REDUCE
2024-01-10,TECHM,REDUCE
2024-01-11,ADANIENT,EXIT
2024-01-11,BAJFINANCE,REDUCE
2024-01-11,CIPLA,REDUCE
2024-01-11,DRREDDY,REDUCE
2024-01-11,ETERNAL,REDUCE
2024-01-11,HDFCBANK,REDUCE
2024-01-11,HDFCLIFE,REDUCE
2024-01-11,ITC,REDUCE
2024-01-11,INFY,REDUCE
2024-01-11,MARUTI,REDUCE
2024-01-11,TCS,REDUCE
2024-01-11,TATASTEEL,REDUCE
2024-01-11,TECHM,REDUCE
2024-01-12,ADANIENT,REDUCE
2024-01-12,BAJFINANCE,REDUCE
2024-01-12,BAJAJFINSV,REDUCE
2024-01-12,CIPLA,REDUCE
2024-01-12,DRREDDY,REDUCE
2024-01-12,ETERNAL,REDUCE
2024-01-12,HDFCBANK,REDUCE
2024-01-12,HDFCLIFE,REDUCE
2024-01-12,ITC,REDUCE
2024-01-12,INFY,REDUCE
2024-01-12,MARUTI,REDUCE
2024-01-12,TCS,REDUCE
2024-01-12,TATASTEEL,REDUCE
2024-01-12,TECHM,REDUCE
2024-01-15,ADANIENT,EXIT
2024-01-15,BAJFINANCE,REDUCE
2024-01-15,BAJAJFINSV,REDUCE
2024-01-15,CIPLA,REDUCE
2024-01-15,DRREDDY,REDUCE
2024-01-15,EICHERMOT,REDUCE
2024-01-15,ETERNAL,REDUCE
2024-01-15,HDFCBANK,REDUCE
2024-01-15,HDFCLIFE,EXIT
2024-01-15,ITC,REDUCE
2024-01-15,MARUTI,REDUCE
2024-01-15,TCS,REDUCE
2024-01-15,TATASTEEL,REDUCE
2024-01-16,ADANIENT,REDUCE
2024-01-16,BAJFINANCE,REDUCE
2024-01-16,BAJAJFINSV,REDUCE
2024-01-16,CIPLA,REDUCE
2024-01-16,DRREDDY,REDUCE
2024-01-16,EICHERMOT,REDUCE
2024-01-16,ETERNAL,REDUCE
2024-01-16,HDFCBANK,REDUCE
2024-01-16,ITC,REDUCE
2024-01-16,MARUTI,REDUCE
2024-01-16,SBILIFE,REDUCE
2024-01-16,TCS,REDUCE
2024-01-16,TATASTEEL,REDUCE
