date,symbol,decision
2022-05-05,TATACONSUM,EXIT
2022-05-05,TATASTEEL,REDUCE
2022-05-06,CIPLA,EXIT
2022-05-06,MAXHEALTH,EXIT
2022-05-06,TATASTEEL,EXIT
2022-05-09,JSWSTEEL,EXIT
2022-05-09,SBIN,EXIT
2022-05-09,TRENT,EXIT
2022-05-10,ADANIPORTS,EXIT
2022-05-10,COALINDIA,EXIT
2022-05-11,BAJAJ-AUTO,REDUCE
2022-05-12,BAJAJ-AUTO,EXIT
2022-05-12,RELIANCE,EXIT
2022-05-13,BAJAJ-AUTO,REDUCE
2022-05-13,BHARTIARTL,EXIT
2022-05-13,ETERNAL,EXIT
2022-05-16,BAJAJ-AUTO,HOLD
2022-05-16,EICHERMOT,REDUCE
2022-05-16,MAXHEALTH,REDUCE
2022-05-17,M&M,HOLD
2022-05-17,MAXHEALTH,EXIT
2022-05-18,MARUTI,REDUCE
2022-05-19,MARUTI,EXIT
2022-05-19,MAXHEALTH,REDUCE
2022-05-20,MARUTI,REDUCE
2022-05-20,MAXHEALTH,EXIT
2022-05-20,RELIANCE,REDUCE
2022-05-23,ASIANPAINT,REDUCE
2022-05-23,HINDUNILVR,REDUCE
2022-05-23,MARUTI,HOLD
2022-05-23,MAXHEALTH,REDUCE
2022-05-23,RELIANCE,HOLD
2022-05-24,ASIANPAINT,EXIT
2022-05-24,HINDUNILVR,EXIT
2022-05-24,KOTAKBANK,REDUCE
2022-05-24,MAXHEALTH,EXIT
2022-05-27,MAXHEALTH,REDUCE
2022-05-30,COALINDIA,REDUCE
2022-05-30,ICICIBANK,REDUCE
2022-05-30,MAXHEALTH,EXIT
2022-05-31,COALINDIA,HOLD
2022-05-31,KOTAKBANK,EXIT
2022-05-31,MAXHEALTH,REDUCE
2022-05-31,SBILIFE,REDUCE
2022-05-31,SUNPHARMA,REDUCE
2022-06-01,MAXHEALTH,EXIT
2022-06-02,MAXHEALTH,REDUCE
2022-06-02,SBILIFE,EXIT
2022-06-03,MAXHEALTH,EXIT
2022-06-07,ICICIBANK,EXIT
2022-06-09,SBILIFE,REDUCE
2022-06-10,ONGC,REDUCE
2022-06-13,SBILIFE,EXIT
2022-06-13,SUNPHARMA,EXIT
2022-06-14,ONGC,EXIT
2022-06-17,EICHERMOT,EXIT
2022-06-20,EICHERMOT,REDUCE
2022-06-20,NTPC,EXIT
2022-06-20,POWERGRID,EXIT
2022-06-22,RELIANCE,EXIT
2022-06-23,EICHERMOT,HOLD
2022-06-24,HINDUNILVR,REDUCE
2022-06-27,HINDUNILVR,EXIT
2022-06-27,MAXHEALTH,REDUCE
2022-06-28,HINDUNILVR,REDUCE
2022-06-28,MAXHEALTH,EXIT
2022-06-29,HINDUNILVR,EXIT
2022-06-30,SHRIRAMFIN,REDUCE
2022-07-01,COALINDIA,REDUCE
2022-07-01,SHRIRAMFIN,EXIT
2022-07-04,HINDUNILVR,REDUCE
2022-07-04,SHRIRAMFIN,REDUCE
2022-07-05,SHRIRAMFIN,EXIT
2022-07-06,NESTLEIND,REDUCE
2022-07-06,SHRIRAMFIN,REDUCE
2022-07-06,SBIN,REDUCE
2022-07-06,TRENT,REDUCE
2022-07-07,COALINDIA,HOLD
2022-07-07,ICICIBANK,REDUCE
2022-07-08,SBILIFE,REDUCE
2022-07-08,TATACONSUM,REDUCE
2022-07-11,DRREDDY,REDUCE
2022-07-13,CIPLA,REDUCE
2022-07-13,MAXHEALTH,REDUCE
2022-07-13,SUNPHARMA,REDUCE
2022-07-21,ADANIPORTS,REDUCE
2022-07-21,LT,REDUCE
2022-07-22,AXISBANK,REDUCE
2022-07-26,ASIANPAINT,REDUCE
2022-07-28,BAJFINANCE,REDUCE
2022-08-01,HDFCBANK,REDUCE
2022-08-01,JSWSTEEL,REDUCE
2022-08-01,TITAN,REDUCE
2022-08-02,INDIGO,REDUCE
2022-08-02,NTPC,REDUCE
2022-08-04,AXISBANK,REDUCE
2022-08-05,ULTRACEMCO,REDUCE
2022-08-08,ADANIPORTS,REDUCE
2022-08-08,BAJAJFINSV,REDUCE
2022-08-08,ICICIBANK,REDUCE
2022-08-10,APOLLOHOSP,REDUCE
2022-08-10,ASIANPAINT,REDUCE
2022-08-10,GRASIM,REDUCE
2022-08-10,ICICIBANK,HOLD
2022-08-10,JSWSTEEL,REDUCE
2022-08-12,APOLLOHOSP,EXIT
2022-08-12,TATASTEEL,REDUCE
2022-08-12,ULTRACEMCO,EXIT
2022-08-18,ULTRACEMCO,REDUCE
2022-08-19,BAJFINANCE,REDUCE
2022-08-19,BHARTIARTL,REDUCE
2022-08-19,HDFCBANK,REDUCE
2022-08-23,ASIANPAINT,REDUCE
2022-08-25,ADANIPORTS,HOLD
2022-08-29,BAJFINANCE,REDUCE
2022-08-29,NTPC,HOLD
2022-08-30,ASIANPAINT,HOLD
2022-09-05,SUNPHARMA,REDUCE
2022-09-07,BAJAJ-AUTO,REDUCE
2022-09-08,AXISBANK,HOLD
2022-09-09,APOLLOHOSP,REDUCE
2022-09-09,BAJAJFINSV,REDUCE
2022-09-09,KOTAKBANK,REDUCE
2022-09-09,TATASTEEL,EXIT
2022-09-12,BAJFINANCE,HOLD
2022-09-12,KOTAKBANK,HOLD
2022-09-13,JSWSTEEL,HOLD
2022-09-14,APOLLOHOSP,EXIT
2022-09-14,BHARTIARTL,HOLD
2022-09-14,TATASTEEL,REDUCE
2022-09-14,ULTRACEMCO,EXIT
2022-09-15,ULTRACEMCO,REDUCE
2022-09-19,BAJAJFINSV,HOLD
2022-09-19,HINDUNILVR,REDUCE
2022-09-20,APOLLOHOSP,REDUCE
2022-09-20,INDIGO,EXIT
2022-09-22,NESTLEIND,REDUCE
2022-09-23,HINDUNILVR,HOLD
2022-09-28,BAJAJ-AUTO,EXIT
2022-09-29,SUNPHARMA,HOLD
2022-10-12,ASIANPAINT,REDUCE
2022-10-13,BAJFINANCE,REDUCE
2022-10-17,BAJFINANCE,REDUCE
2022-10-18,BAJFINANCE,HOLD
2022-10-18,HINDUNILVR,REDUCE
2022-10-20,ADANIPORTS,EXIT
2022-10-21,BAJFINANCE,REDUCE
2022-10-21,HCLTECH,REDUCE
2022-10-21,JSWSTEEL,EXIT
2022-10-28,POWERGRID,REDUCE
2022-10-28,SBILIFE,REDUCE
2022-10-31,ASIANPAINT,EXIT
2022-10-31,POWERGRID,HOLD
2022-11-01,JSWSTEEL,REDUCE
2022-11-02,APOLLOHOSP,REDUCE
2022-11-02,JSWSTEEL,HOLD
2022-11-04,ADANIPORTS,REDUCE
2022-11-04,APOLLOHOSP,EXIT
2022-11-09,ADANIPORTS,HOLD
2022-11-09,POWERGRID,REDUCE
2022-11-11,INFY,REDUCE
2022-11-11,POWERGRID,EXIT
2022-11-14,APOLLOHOSP,REDUCE
2022-11-14,HINDALCO,REDUCE
2022-11-14,INFY,EXIT
2022-11-14,M&M,REDUCE
2022-11-15,BAJAJFINSV,REDUCE
2022-11-15,INFY,REDUCE
2022-11-15,TITAN,REDUCE
2022-11-16,TCS,REDUCE
2022-11-17,APOLLOHOSP,EXIT
2022-11-21,APOLLOHOSP,REDUCE
2022-11-21,BAJFINANCE,EXIT
2022-11-21,BEL,REDUCE
2022-11-21,EICHERMOT,REDUCE
2022-11-22,MARUTI,REDUCE
2022-11-24,ONGC,REDUCE
2022-11-24,POWERGRID,REDUCE
2022-11-24,SHRIRAMFIN,EXIT
2022-11-25,MARUTI,HOLD
2022-11-28,HDFCLIFE,REDUCE
2022-11-28,HINDALCO,EXIT
2022-11-28,RELIANCE,REDUCE
2022-11-29,GRASIM,REDUCE
2022-11-29,HINDUNILVR,HOLD
2022-11-30,HINDALCO,REDUCE
2022-11-30,ITC,REDUCE
2022-11-30,INDIGO,REDUCE
2022-11-30,MARUTI,REDUCE
2022-11-30,SHRIRAMFIN,REDUCE
2022-12-01,HDFCLIFE,EXIT
2022-12-02,APOLLOHOSP,HOLD
2022-12-02,GRASIM,HOLD
2022-12-02,HDFCLIFE,REDUCE
2022-12-02,INDIGO,EXIT
2022-12-06,SHRIRAMFIN,HOLD
2022-12-07,INDIGO,REDUCE
2022-12-07,ONGC,EXIT
2022-12-07,POWERGRID,HOLD
2022-12-08,EICHERMOT,EXIT
2022-12-08,ONGC,REDUCE
2022-12-08,TCS,EXIT
2022-12-12,KOTAKBANK,REDUCE
2022-12-12,RELIANCE,HOLD
2022-12-13,NTPC,REDUCE
2022-12-13,TCS,REDUCE
2022-12-13,TATASTEEL,REDUCE
2022-12-15,INDIGO,HOLD
2022-12-19,COALINDIA,REDUCE
2022-12-19,NTPC,HOLD
2022-12-20,NTPC,REDUCE
2022-12-21,HDFCLIFE,HOLD
2022-12-22,MARUTI,EXIT
2022-12-29,BAJAJFINSV,EXIT
2022-12-29,SBILIFE,HOLD
2023-01-02,ADANIPORTS,EXIT
2023-01-09,NTPC,REDUCE
2023-01-12,KOTAKBANK,EXIT
2023-01-23,TECHM,REDUCE
2023-01-23,TITAN,EXIT
2023-01-25,BAJAJ-AUTO,REDUCE
2023-01-25,BHARTIARTL,REDUCE
2023-01-25,COALINDIA,HOLD
2023-01-25,GRASIM,EXIT
2023-01-25,ITC,HOLD
2023-01-27,MARUTI,REDUCE
2023-01-30,MARUTI,HOLD
2023-01-30,NTPC,HOLD
2023-01-31,BEL,EXIT
2023-02-01,EICHERMOT,REDUCE
2023-02-03,COALINDIA,REDUCE
2023-02-06,POWERGRID,REDUCE
2023-02-07,POWERGRID,HOLD
2023-02-08,INFY,HOLD
2023-02-13,TITAN,REDUCE
2023-02-14,APOLLOHOSP,EXIT
2023-02-14,TITAN,HOLD
2023-02-16,APOLLOHOSP,REDUCE
2023-02-16,BAJAJ-AUTO,REDUCE
2023-02-16,EICHERMOT,HOLD
2023-02-17,APOLLOHOSP,HOLD
2023-02-17,COALINDIA,HOLD
2023-02-17,HINDUNILVR,REDUCE
2023-02-22,HINDUNILVR,EXIT
2023-03-02,AXISBANK,REDUCE
2023-03-08,APOLLOHOSP,REDUCE
2023-03-16,APOLLOHOSP,REDUCE
2023-03-22,ADANIENT,EXIT
2023-03-22,APOLLOHOSP,EXIT
2023-03-22,AXISBANK,REDUCE
2023-03-22,BHARTIARTL,EXIT
2023-03-22,CIPLA,EXIT
2023-03-22,EICHERMOT,EXIT
2023-03-22,HDFCLIFE,EXIT
2023-03-22,HINDALCO,EXIT
2023-03-22,ICICIBANK,REDUCE
2023-03-22,INFY,EXIT
2023-03-22,INDIGO,EXIT
2023-03-22,JSWSTEEL,EXIT
2023-03-22,M&M,EXIT
2023-03-22,MARUTI,EXIT
2023-03-22,NESTLEIND,EXIT
2023-03-22,RELIANCE,EXIT
2023-03-22,SBILIFE,EXIT
2023-03-22,SHRIRAMFIN,EXIT
2023-03-22,SBIN,EXIT
2023-03-22,SUNPHARMA,REDUCE
2023-03-22,TCS,EXIT
2023-03-22,TATACONSUM,EXIT
2023-03-22,TATASTEEL,EXIT
2023-03-22,TECHM,REDUCE
2023-03-22,TITAN,REDUCE
2023-03-22,TRENT,REDUCE
2023-03-23,ICICIBANK,HOLD
2023-03-23,TECHM,EXIT
2023-03-24,TECHM,REDUCE
2023-03-24,TRENT,EXIT
2023-03-27,GRASIM,REDUCE
2023-03-27,ICICIBANK,EXIT
2023-03-27,TECHM,EXIT
2023-03-27,TRENT,REDUCE
2023-03-28,GRASIM,EXIT
2023-03-28,ICICIBANK,REDUCE
2023-03-28,TRENT,EXIT
2023-03-29,APOLLOHOSP,REDUCE
2023-03-29,GRASIM,REDUCE
2023-03-29,ICICIBANK,EXIT
2023-03-29,SUNPHARMA,HOLD
2023-03-29,TECHM,REDUCE
2023-03-29,TRENT,REDUCE
2023-03-31,APOLLOHOSP,EXIT
2023-03-31,BEL,REDUCE
2023-03-31,HINDUNILVR,REDUCE
2023-03-31,ICICIBANK,REDUCE
2023-03-31,NESTLEIND,REDUCE
2023-03-31,TECHM,EXIT
2023-04-03,HINDUNILVR,EXIT
2023-04-03,SHRIRAMFIN,REDUCE
2023-04-03,TECHM,REDUCE
2023-04-05,HINDUNILVR,REDUCE
2023-04-10,BHARTIARTL,REDUCE
2023-04-11,JSWSTEEL,REDUCE
2023-04-11,KOTAKBANK,REDUCE
2023-04-13,APOLLOHOSP,REDUCE
2023-04-24,HDFCLIFE,REDUCE
2023-04-24,SBIN,REDUCE
2023-04-28,EICHERMOT,REDUCE
2023-05-02,HINDALCO,REDUCE
2023-05-02,TATACONSUM,REDUCE
2023-05-03,INDIGO,REDUCE
2023-05-03,KOTAKBANK,REDUCE
2023-05-03,SUNPHARMA,REDUCE
2023-05-05,APOLLOHOSP,REDUCE
2023-05-05,BEL,REDUCE
2023-05-05,BHARTIARTL,REDUCE
2023-05-05,EICHERMOT,REDUCE
2023-05-05,GRASIM,REDUCE
2023-05-05,MARUTI,REDUCE
2023-05-05,SHRIRAMFIN,REDUCE
2023-05-05,TITAN,REDUCE
2023-05-08,BAJFINANCE,REDUCE
2023-05-08,HCLTECH,REDUCE
2023-05-08,SUNPHARMA,EXIT
2023-05-10,INDIGO,HOLD
2023-05-11,ASIANPAINT,REDUCE
2023-05-11,DRREDDY,REDUCE
2023-05-12,SHRIRAMFIN,HOLD
2023-05-15,TITAN,HOLD
2023-05-18,BEL,REDUCE
2023-05-18,EICHERMOT,REDUCE
2023-05-18,HDFCBANK,REDUCE
2023-05-22,NTPC,REDUCE
2023-05-24,BEL,HOLD
2023-05-24,DRREDDY,EXIT
2023-05-26,RELIANCE,REDUCE
2023-05-29,ASIANPAINT,REDUCE
2023-05-29,BAJFINANCE,REDUCE
2023-05-29,EICHERMOT,REDUCE
2023-05-29,GRASIM,HOLD
2023-05-29,M&M,REDUCE
2023-05-29,ONGC,REDUCE
2023-05-29,SBILIFE,REDUCE
2023-05-29,SBIN,REDUCE
2023-06-01,APOLLOHOSP,HOLD
2023-06-01,MARUTI,HOLD
2023-06-01,POWERGRID,REDUCE
2023-06-05,COALINDIA,REDUCE
2023-06-07,BHARTIARTL,HOLD
2023-06-08,EICHERMOT,HOLD
2023-06-09,SBIN,HOLD
2023-06-13,HINDALCO,EXIT
2023-06-16,BAJAJFINSV,REDUCE
2023-06-16,HINDUNILVR,REDUCE
2023-06-19,ASIANPAINT,HOLD
2023-06-19,M&M,HOLD
2023-06-20,BAJFINANCE,HOLD
2023-06-20,POWERGRID,HOLD
2023-06-22,HCLTECH,HOLD
2023-06-26,CIPLA,REDUCE
2023-06-26,GRASIM,REDUCE
2023-06-27,CIPLA,EXIT
2023-06-27,NTPC,HOLD
2023-06-28,ADANIPORTS,REDUCE
2023-06-28,BAJAJFINSV,EXIT
2023-06-30,BAJAJFINSV,REDUCE
2023-07-03,RELIANCE,HOLD
2023-07-06,ADANIPORTS,EXIT
2023-07-06,BAJAJFINSV,REDUCE
2023-07-06,CIPLA,REDUCE
2023-07-06,EICHERMOT,EXIT
2023-07-06,ICICIBANK,REDUCE
2023-07-10,TATASTEEL,REDUCE
2023-07-11,HINDUNILVR,HOLD
2023-07-11,TATASTEEL,HOLD
2023-07-12,SUNPHARMA,REDUCE
2023-07-13,BAJAJFINSV,REDUCE
2023-07-13,CIPLA,REDUCE
2023-07-13,HCLTECH,REDUCE
2023-07-13,KOTAKBANK,EXIT
2023-07-13,POWERGRID,REDUCE
2023-07-13,SUNPHARMA,HOLD
2023-07-14,BAJAJFINSV,HOLD
2023-07-14,INFY,REDUCE
